loan_id,loan_amnt,term,emp_title,emp_length,home_ownership,annual_inc,inc_verification_status,issue_date,purpose,zip_code,addr_state,application_type
1811401,9600,36 months,Accountant,10,MORTGAGE,61000,Verified,Jan-18,debt_consolidation,983xx,WA,Individual
1811402,10000,36 months,Office Manager,3,RENT,79500,Not Verified,Feb-18,credit_card,949xx,CA,Individual
1811403,18500,60 months,Attorney,1,RENT,110000,Not Verified,Jan-18,other,981xx,WA,Joint App
1811404,10000,60 months,Accountant,1,RENT,28627.2,Not Verified,Jan-18,credit_card,111xx,NY,Individual
1811405,33000,60 months,Nurse,10,RENT,60000,Verified,Jan-18,debt_consolidation,945xx,CA,Joint App
1811406,12000,36 months,Office Manager,3,OWN,36000,Source Verified,Jan-18,debt_consolidation,606xx,IL,Joint App
1811407,4000,36 months,Chef,10,RENT,64500,Source Verified,Jan-18,debt_consolidation,146xx,NY,Individual
1811408,5500,36 months,Office Manager,5,RENT,36400,Verified,Jan-18,debt_consolidation,208xx,MD,Individual
1811409,24000,36 months,Office Manager,0,RENT,120000,Source Verified,Jan-18,debt_consolidation,460xx,IN,Individual
1811410,35000,60 months,Office Manager,10,OWN,115000,Source Verified,Jan-18,other,082xx,NJ,Individual
1811411,15000,36 months,Office Manager,3,RENT,50000,Verified,Jan-18,debt_consolidation,958xx,CA,Individual
1811412,23475,60 months,Office Manager,10,MORTGAGE,68000,Not Verified,Jan-18,debt_consolidation,245xx,VA,Individual
1811413,10800,36 months,Office Manager,2,RENT,70000,Not Verified,Jan-18,debt_consolidation,948xx,CA,Individual
1811414,38400,60 months,Security Officer,10,MORTGAGE,91400,Verified,Jan-18,debt_consolidation,199xx,DE,Individual
1811415,30000,60 months,Office Manager,10,MORTGAGE,120000,Verified,Jan-18,credit_card,040xx,ME,Individual
1811416,35000,36 months,Accountant,4,RENT,36600,Not Verified,Jan-18,debt_consolidation,114xx,NY,Joint App
1811417,6000,36 months,Office Manager,10,RENT,42000,Source Verified,Jan-18,debt_consolidation,176xx,PA,Individual
1811418,25000,36 months,Chef,10,OWN,95000,Source Verified,Feb-18,credit_card,853xx,AZ,Individual
1811419,36000,60 months,Office Manager,6,OWN,106000,Verified,Jan-18,debt_consolidation,813xx,CO,Individual
1811420,1200,36 months,Chef,10,RENT,40000,Not Verified,Jan-18,debt_consolidation,853xx,AZ,Individual
1811421,15000,36 months,Office Manager,7,OWN,42000,Source Verified,Jan-18,house,729xx,AR,Joint App
1811422,2000,36 months,Office Manager,10,MORTGAGE,43000,Source Verified,Jan-18,car,471xx,IN,Individual
1811423,40000,60 months,IT Manager,7,MORTGAGE,95000,Not Verified,Jan-18,major_purchase,212xx,MD,Individual
1811424,6000,36 months,Carpenter,10,MORTGAGE,30000,Not Verified,Jan-18,home_improvement,368xx,AL,Individual
1811425,9600,36 months,Engineer,4,RENT,39231,Verified,Jan-18,debt_consolidation,770xx,TX,Joint App
1811426,22000,36 months,Carpenter,3,MORTGAGE,86000,Source Verified,Jan-18,debt_consolidation,600xx,IL,Individual
1811427,35000,60 months,Office Manager,10,MORTGAGE,75000,Source Verified,Jan-18,credit_card,450xx,OH,Individual
1811428,20000,36 months,Chef,10,MORTGAGE,137000,Not Verified,Jan-18,credit_card,630xx,MO,Individual
1811429,10000,36 months,Clerk,10,RENT,35000,Source Verified,Jan-18,debt_consolidation,079xx,NJ,Individual
1811431,1000,36 months,Office Manager,0,RENT,45000,Not Verified,Jan-18,debt_consolidation,782xx,TX,Individual
1811432,7000,36 months,Bartender,3,RENT,29000,Not Verified,Jan-18,credit_card,217xx,MD,Individual
1811433,30000,36 months,Office Manager,10,RENT,49000,Source Verified,Jan-18,credit_card,606xx,IL,Individual
1811434,35000,60 months,Engineer,1,MORTGAGE,120000,Verified,Jan-18,debt_consolidation,303xx,GA,Individual
1811435,40000,60 months,Office Manager,7,MORTGAGE,61800,Not Verified,Jan-18,debt_consolidation,600xx,IL,Joint App
1811436,32000,36 months,Office Manager,0,MORTGAGE,140000,Verified,Jan-18,home_improvement,273xx,NC,Individual
1811437,10000,36 months,Office Manager,5,MORTGAGE,41000,Source Verified,Feb-18,home_improvement,322xx,FL,Individual
1811438,12000,36 months,Office Manager,10,MORTGAGE,70000,Source Verified,Feb-18,credit_card,580xx,ND,Individual
1811439,11000,36 months,Office Manager,2,MORTGAGE,40000,Not Verified,Jan-18,other,070xx,NJ,Individual
1811440,11200,36 months,Office Manager,9,RENT,101000,Source Verified,Jan-18,debt_consolidation,729xx,AR,Individual
1811441,30000,36 months,Chef,5,RENT,114000,Source Verified,Feb-18,debt_consolidation,142xx,NY,Individual
1811442,10000,36 months,Engineer,10,RENT,105000,Not Verified,Jan-18,credit_card,531xx,WI,Individual
1811443,15950,60 months,Security Officer,9,MORTGAGE,60000,Verified,Jan-18,home_improvement,297xx,SC,Joint App
1811444,7000,36 months,Chef,4,MORTGAGE,60000,Source Verified,Jan-18,other,305xx,GA,Individual
1811445,20000,60 months,Office Manager,10,MORTGAGE,120000,Source Verified,Jan-18,credit_card,370xx,TN,Joint App
1811446,10800,36 months,IT Manager,2,MORTGAGE,76000,Not Verified,Jan-18,credit_card,930xx,CA,Joint App
1811447,28000,60 months,IT Manager,5,RENT,130000,Verified,Jan-18,debt_consolidation,700xx,LA,Individual
1811448,27000,36 months,Office Manager,6,MORTGAGE,150000,Not Verified,Jan-18,debt_consolidation,852xx,AZ,Individual
1811450,20000,36 months,Office Manager,9,MORTGAGE,175000,Source Verified,Jan-18,credit_card,530xx,WI,Individual
1811451,30000,60 months,Security Officer,4,MORTGAGE,36000,Verified,Jan-18,credit_card,926xx,CA,Joint App
1811452,7500,36 months,Office Manager,10,MORTGAGE,123000,Not Verified,Jan-18,home_improvement,207xx,MD,Individual
1811453,35000,36 months,Nurse,7,MORTGAGE,403000,Source Verified,Jan-18,debt_consolidation,017xx,MA,Individual
1811455,15000,36 months,Security Officer,10,MORTGAGE,90000,Source Verified,Jan-18,other,840xx,UT,Individual
1811456,25000,36 months,Office Manager,1,MORTGAGE,132000,Verified,Jan-18,home_improvement,530xx,WI,Individual
1811457,6000,36 months,Office Manager,3,RENT,52000,Verified,Jan-18,medical,301xx,GA,Individual
1811458,15000,36 months,Office Manager,10,RENT,35000,Not Verified,Jan-18,debt_consolidation,112xx,NY,Individual
1811460,10000,36 months,Security Officer,0,MORTGAGE,44000,Not Verified,Jan-18,credit_card,731xx,OK,Joint App
1811461,6500,36 months,Office Manager,10,MORTGAGE,185000,Source Verified,Jan-18,home_improvement,301xx,GA,Individual
1811462,2500,36 months,Accountant,0,RENT,58240,Source Verified,Jan-18,other,850xx,AZ,Individual
1811463,25000,60 months,Office Manager,10,OWN,52000,Source Verified,Jan-18,debt_consolidation,765xx,TX,Individual
1811464,40000,36 months,Office Manager,10,RENT,292000,Source Verified,Jan-18,other,068xx,CT,Individual
1811465,25000,60 months,Office Manager,10,MORTGAGE,250,Source Verified,Jan-18,debt_consolidation,701xx,LA,Joint App
1811466,30000,36 months,Office Manager,2,RENT,90000,Source Verified,Feb-18,debt_consolidation,853xx,AZ,Individual
1811467,23000,60 months,Security Officer,5,OWN,75000,Not Verified,Jan-18,home_improvement,303xx,GA,Individual
1811468,15000,36 months,IT Manager,6,MORTGAGE,70000,Verified,Jan-18,credit_card,060xx,CT,Individual
1811469,4000,36 months,Attorney,10,MORTGAGE,152000,Source Verified,Jan-18,debt_consolidation,983xx,WA,Individual
1811470,32000,36 months,IT Manager,5,MORTGAGE,30000,Not Verified,Jan-18,home_improvement,891xx,NV,Joint App
1811472,15000,36 months,Office Manager,5,MORTGAGE,50000,Source Verified,Jan-18,home_improvement,322xx,FL,Individual
1811473,20000,60 months,Office Manager,3,RENT,34000,Source Verified,Jan-18,debt_consolidation,307xx,GA,Individual
1811474,8000,36 months,Chef,10,OWN,64992,Not Verified,Jan-18,debt_consolidation,770xx,TX,Individual
1811475,3600,36 months,Office Manager,10,MORTGAGE,90106,Verified,Jan-18,medical,967xx,HI,Individual
1811476,16000,60 months,Office Manager,1,MORTGAGE,103000,Not Verified,Jan-18,debt_consolidation,928xx,CA,Joint App
1811477,2500,36 months,Office Manager,3,OWN,25000,Not Verified,Jan-18,vacation,945xx,CA,Individual
1811478,10000,36 months,Accountant,2,OWN,70000,Not Verified,Jan-18,debt_consolidation,019xx,MA,Individual
1811479,7200,36 months,Engineer,2,RENT,54000,Not Verified,Feb-18,major_purchase,954xx,CA,Individual
1811480,1800,36 months,Office Manager,5,OWN,27000,Source Verified,Jan-18,debt_consolidation,799xx,TX,Individual
1811481,14000,36 months,Office Manager,4,MORTGAGE,43000,Verified,Jan-18,home_improvement,604xx,IL,Individual
1811482,7000,36 months,Clerk,3,RENT,54000,Not Verified,Jan-18,debt_consolidation,112xx,NY,Individual
1811483,30000,36 months,Office Manager,10,MORTGAGE,29869,Verified,Jan-18,debt_consolidation,275xx,NC,Joint App
1811484,30000,60 months,Teacher,10,MORTGAGE,100000,Source Verified,Jan-18,credit_card,949xx,CA,Individual
1811485,10000,36 months,Office Manager,10,MORTGAGE,85000,Source Verified,Jan-18,credit_card,302xx,GA,Individual
1811487,15000,36 months,Chef,10,RENT,76000,Not Verified,Jan-18,house,112xx,NY,Individual
1811488,4000,36 months,Accountant,10,OWN,51000,Not Verified,Jan-18,other,303xx,GA,Individual
1811489,10000,36 months,Office Manager,3,RENT,48000,Source Verified,Jan-18,credit_card,371xx,TN,Individual
1811490,20000,60 months,Security Officer,2,RENT,50000,Verified,Jan-18,debt_consolidation,961xx,CA,Individual
1811491,9000,36 months,Attorney,1,RENT,41000,Source Verified,Jan-18,medical,207xx,MD,Individual
1811492,5825,36 months,Principal,2,RENT,65000,Not Verified,Feb-18,debt_consolidation,928xx,CA,Individual
1811493,20000,60 months,Truck Driver,10,MORTGAGE,72000,Source Verified,Jan-18,debt_consolidation,403xx,KY,Individual
1811494,20000,36 months,Security Officer,10,RENT,60000,Source Verified,Jan-18,credit_card,067xx,CT,Individual
1811495,30000,60 months,Mechanic,3,RENT,48000,Verified,Jan-18,other,021xx,MA,Individual
1811496,40000,60 months,Office Manager,0,MORTGAGE,113000,Source Verified,Jan-18,debt_consolidation,211xx,MD,Individual
1811497,40000,36 months,Security Officer,5,OWN,60000,Verified,Jan-18,debt_consolidation,180xx,PA,Joint App
1811498,5000,36 months,Office Manager,10,MORTGAGE,51000,Verified,Jan-18,other,953xx,CA,Individual
1820001,25000,36 months,Clerk,10,MORTGAGE,94000,Verified,Jun-18,credit_card,321xx,FL,Individual
1820002,12000,60 months,Chef,9,RENT,251794,Source Verified,Jun-18,debt_consolidation,925xx,CA,Individual
1820003,11000,60 months,Security Officer,7,MORTGAGE,60000,Not Verified,Jun-18,debt_consolidation,210xx,MD,Individual
1820004,21000,60 months,Accountant,0,MORTGAGE,125000,Source Verified,Jun-18,debt_consolidation,853xx,AZ,Individual
1820006,6500,36 months,Office Manager,6,MORTGAGE,42625,Source Verified,Jun-18,credit_card,395xx,MS,Individual
1820007,5000,36 months,Office Manager,3,RENT,60000,Not Verified,Jun-18,other,891xx,NV,Individual
1820008,15000,60 months,Office Manager,10,RENT,42000,Source Verified,Jun-18,debt_consolidation,104xx,NY,Joint App
1820009,7200,36 months,Office Manager,3,RENT,46808,Not Verified,Jun-18,major_purchase,945xx,CA,Individual
1820010,5000,36 months,Sales Manager,10,RENT,35000,Not Verified,Jun-18,debt_consolidation,945xx,CA,Individual
1820011,14400,60 months,Office Manager,6,MORTGAGE,135000,Source Verified,Jun-18,debt_consolidation,898xx,NV,Individual
1820012,20000,60 months,Electrician,6,MORTGAGE,94000,Verified,Jun-18,debt_consolidation,956xx,CA,Individual
1820013,6000,36 months,Office Manager,4,RENT,50000,Source Verified,Jun-18,credit_card,917xx,CA,Individual
1820014,15000,36 months,Chef,5,MORTGAGE,75000,Not Verified,Jun-18,debt_consolidation,531xx,WI,Joint App
1820015,10000,60 months,Security Officer,1,MORTGAGE,50000,Not Verified,Jun-18,debt_consolidation,402xx,KY,Individual
1820016,15000,36 months,Security Officer,5,MORTGAGE,67403,Not Verified,Jun-18,debt_consolidation,705xx,LA,Individual
1820017,25000,60 months,Office Manager,9,RENT,155000,Source Verified,Jun-18,debt_consolidation,904xx,CA,Individual
1820018,14000,36 months,Carpenter,10,RENT,60000,Not Verified,Jun-18,debt_consolidation,114xx,NY,Individual
1820019,40000,36 months,Accountant,0,MORTGAGE,225000,Not Verified,Jun-18,debt_consolidation,225xx,VA,Individual
1820020,20000,60 months,Office Manager,1,MORTGAGE,120000,Not Verified,Jun-18,debt_consolidation,857xx,AZ,Individual
1820021,30000,36 months,Carpenter,5,RENT,105000,Not Verified,Jun-18,credit_card,024xx,MA,Individual
1820022,25000,60 months,IT Manager,5,RENT,65000,Source Verified,Jun-18,credit_card,112xx,NY,Individual
1820023,5000,36 months,Police officer,10,OWN,43800,Source Verified,Jun-18,debt_consolidation,212xx,MD,Individual
1820024,14000,60 months,IT Manager,8,MORTGAGE,98000,Not Verified,Jun-18,credit_card,152xx,PA,Individual
1820025,20000,36 months,Nurse,6,OWN,124000,Not Verified,Jun-18,debt_consolidation,935xx,CA,Individual
1820026,20000,60 months,Office Manager,10,MORTGAGE,35880,Not Verified,Jun-18,debt_consolidation,296xx,SC,Individual
1820027,10000,60 months,Office Manager,10,RENT,62560,Verified,Jun-18,other,325xx,FL,Individual
1820028,5000,36 months,Office Manager,2,RENT,31616,Not Verified,Jun-18,credit_card,917xx,CA,Individual
1820029,10000,36 months,Office Manager,10,MORTGAGE,60000,Not Verified,Jun-18,credit_card,075xx,NJ,Individual
1820030,10000,36 months,Office Manager,1,MORTGAGE,133000,Not Verified,Jun-18,home_improvement,021xx,MA,Individual
1820031,30000,60 months,Office Manager,2,MORTGAGE,120000,Source Verified,Jun-18,credit_card,540xx,WI,Individual
1820032,20000,36 months,Mechanic,2,MORTGAGE,150000,Source Verified,Jun-18,credit_card,793xx,TX,Individual
1820033,5000,36 months,Chef,10,OWN,90000,Source Verified,Jun-18,debt_consolidation,142xx,NY,Individual
1820034,22000,60 months,Sales Manager,10,OWN,60000,Source Verified,Jun-18,credit_card,476xx,IN,Individual
1820035,8000,36 months,Office Manager,2,MORTGAGE,144000,Not Verified,Jun-18,debt_consolidation,750xx,TX,Individual
1820037,7200,36 months,Security Officer,8,RENT,48000,Not Verified,Jun-18,debt_consolidation,104xx,NY,Individual
1820038,10000,36 months,Teacher,5,RENT,37000,Not Verified,Jun-18,credit_card,680xx,NE,Individual
1820039,10000,36 months,Office Manager,4,MORTGAGE,65000,Source Verified,Jun-18,debt_consolidation,087xx,NJ,Individual
1820040,3000,36 months,Office Manager,10,RENT,72000,Not Verified,Jun-18,other,100xx,NY,Individual
1820042,20000,36 months,Truck Driver,10,OWN,65000,Source Verified,Jun-18,debt_consolidation,295xx,SC,Individual
1820043,10000,36 months,Supervisor,9,MORTGAGE,63000,Not Verified,Jun-18,debt_consolidation,754xx,TX,Individual
1820044,30000,36 months,Clerk,1,RENT,104000,Source Verified,Jun-18,house,193xx,PA,Individual
1820045,25000,60 months,Security Officer,10,MORTGAGE,75600,Not Verified,Jun-18,debt_consolidation,907xx,CA,Joint App
1820046,35000,60 months,Office Manager,10,RENT,210000,Source Verified,Jun-18,credit_card,900xx,CA,Joint App
1820047,35000,60 months,Security Officer,10,MORTGAGE,225000,Source Verified,Jun-18,debt_consolidation,761xx,TX,Individual
1820048,34700,60 months,Clerk,10,MORTGAGE,70400,Source Verified,Jun-18,debt_consolidation,553xx,MN,Joint App
1820049,8000,36 months,Police officer,0,RENT,38000,Source Verified,Jun-18,debt_consolidation,330xx,FL,Individual
1820050,1000,36 months,Office Manager,10,RENT,86000,Not Verified,Jun-18,major_purchase,920xx,CA,Individual
1820051,13000,36 months,Bartender,6,RENT,110000,Not Verified,Jun-18,debt_consolidation,327xx,FL,Individual
1820052,35000,60 months,Office Manager,4,RENT,123500,Source Verified,Jun-18,major_purchase,770xx,TX,Individual
1820053,15000,60 months,Carpenter,3,RENT,62000,Source Verified,Jun-18,debt_consolidation,891xx,NV,Individual
1820054,16000,60 months,Engineer,10,OWN,110000,Source Verified,Jun-18,debt_consolidation,071xx,NJ,Individual
1820055,24000,36 months,Engineer,8,RENT,62000,Source Verified,Jun-18,debt_consolidation,060xx,CT,Individual
1820057,6000,36 months,Engineer,2,RENT,65000,Not Verified,Jun-18,debt_consolidation,337xx,FL,Individual
1820058,12000,36 months,Engineer,6,RENT,55000,Verified,Jun-18,debt_consolidation,082xx,NJ,Individual
1820059,21000,36 months,Engineer,5,RENT,55000,Source Verified,Jun-18,debt_consolidation,891xx,NV,Individual
1820060,10000,60 months,Engineer,10,RENT,45000,Source Verified,Jun-18,debt_consolidation,280xx,NC,Individual
1820061,11200,60 months,Sales Manager,2,RENT,31000,Source Verified,Jun-18,other,337xx,FL,Joint App
1820062,35000,60 months,Engineer,2,MORTGAGE,79000,Source Verified,Jun-18,credit_card,461xx,IN,Individual
1820063,3000,36 months,Engineer,10,MORTGAGE,62000,Not Verified,Jun-18,medical,402xx,KY,Individual
1820064,10000,60 months,Engineer,3,RENT,30000,Verified,Jun-18,debt_consolidation,450xx,OH,Individual
1820065,20000,60 months,Engineer,10,MORTGAGE,65000,Source Verified,Jun-18,debt_consolidation,301xx,GA,Individual
1820066,36000,60 months,Engineer,0,MORTGAGE,145000,Source Verified,Jun-18,debt_consolidation,301xx,GA,Individual
1820067,5200,36 months,Sales Manager,10,RENT,32000,Verified,Jun-18,debt_consolidation,761xx,TX,Joint App
1820068,15000,36 months,Accountant,2,RENT,60000,Verified,Jun-18,debt_consolidation,782xx,TX,Individual
1820069,16000,36 months,Engineer,9,MORTGAGE,120000,Not Verified,Jun-18,credit_card,604xx,IL,Individual
1820070,2000,36 months,Security Officer,6,RENT,42500,Not Verified,Jun-18,debt_consolidation,335xx,FL,Individual
1820071,25000,36 months,IT Manager,10,MORTGAGE,198000,Source Verified,Jun-18,credit_card,945xx,CA,Individual
1820072,11500,36 months,Engineer,1,MORTGAGE,85000,Not Verified,Jun-18,credit_card,333xx,FL,Individual
1820073,30000,60 months,Engineer,10,MORTGAGE,56808,Verified,Jun-18,credit_card,967xx,HI,Individual
1820074,9000,36 months,Engineer,10,RENT,37000,Verified,Jun-18,debt_consolidation,575xx,SD,Individual
1820075,40000,60 months,Engineer,10,MORTGAGE,60000,Verified,Jun-18,credit_card,401xx,KY,Joint App
1820076,8000,36 months,Engineer,8,RENT,26123.95,Verified,Jun-18,debt_consolidation,952xx,CA,Joint App
1820077,12550,36 months,Engineer,1,MORTGAGE,29993,Source Verified,Jun-18,other,310xx,GA,Joint App
1820078,25000,36 months,Engineer,10,MORTGAGE,90000,Verified,Jun-18,home_improvement,331xx,FL,Joint App
1820079,17000,60 months,Chef,3,MORTGAGE,120000,Source Verified,Jun-18,house,481xx,MI,Individual
1820080,24000,60 months,Accountant,2,MORTGAGE,65000,Not Verified,Jun-18,credit_card,783xx,TX,Joint App
1820081,20000,36 months,Electrician,10,MORTGAGE,90000,Verified,Jun-18,debt_consolidation,283xx,NC,Joint App
1820082,35000,60 months,Attorney,2,OWN,97000,Verified,Jun-18,home_improvement,641xx,MO,Individual
1820083,24000,36 months,Engineer,10,MORTGAGE,0,Verified,Jun-18,debt_consolidation,728xx,AR,Joint App
1820084,6000,36 months,Office Manager,6,OWN,74000,Not Verified,Jun-18,debt_consolidation,314xx,GA,Individual
1820085,1000,36 months,Police officer,3,OWN,91000,Not Verified,Jun-18,debt_consolidation,067xx,CO,Individual
1820086,24000,36 months,Engineer,2,RENT,80000,Not Verified,Jun-18,debt_consolidation,361xx,AL,Individual
1820087,10000,36 months,Realtor,3,OWN,26000,Source Verified,Jun-18,debt_consolidation,058xx,VT,Joint App
1820088,25200,60 months,Nurse,5,MORTGAGE,21000,Not Verified,Jun-18,credit_card,063xx,CT,Joint App
1820089,8000,36 months,Supervisor,1,OWN,120000,Source Verified,Jun-18,debt_consolidation,765xx,TX,Individual
1820090,18000,36 months,Engineer,10,MORTGAGE,285000,Source Verified,Jun-18,home_improvement,109xx,NY,Individual
1820093,14000,36 months,Engineer,10,OWN,110000,Source Verified,Jun-18,debt_consolidation,851xx,AZ,Individual
1820094,12000,60 months,Accountant,1,OWN,95000,Source Verified,Jun-18,debt_consolidation,950xx,CA,Individual
1820096,6400,36 months,Engineer,8,RENT,165000,Source Verified,Jun-18,debt_consolidation,078xx,NJ,Individual
1820097,8000,36 months,Engineer,6,RENT,62000,Not Verified,Jun-18,credit_card,114xx,NY,Individual
1820098,22000,60 months,Engineer,3,MORTGAGE,52000,Not Verified,Jun-18,home_improvement,786xx,TX,Joint App
1820099,5000,36 months,Engineer,3,RENT,52000,Not Verified,Jun-18,other,210xx,MD,Individual
1820100,12000,60 months,Engineer,10,RENT,42000,Verified,Jun-18,credit_card,440xx,OH,Individual
1820101,29150,60 months,Police officer,10,MORTGAGE,51000,Verified,Jun-18,home_improvement,807xx,CO,Individual
1820102,8000,36 months,Security Officer,10,MORTGAGE,73000,Source Verified,Jun-18,other,307xx,GA,Individual
1820104,13000,60 months,Nurse,4,RENT,27500,Source Verified,Jun-18,debt_consolidation,864xx,AZ,Individual
1820105,4800,36 months,Engineer,5,RENT,45000,Not Verified,Jun-18,debt_consolidation,083xx,NJ,Individual
1820106,5000,36 months,Nurse,6,RENT,65000,Not Verified,Jun-18,debt_consolidation,330xx,FL,Individual
1820107,12875,36 months,Bartender,5,MORTGAGE,65000,Not Verified,Jun-18,credit_card,906xx,CA,Individual
1820108,30000,36 months,Engineer,10,RENT,100000,Source Verified,Jun-18,debt_consolidation,198xx,DE,Individual
1820109,10000,60 months,Supervisor,10,RENT,65000,Not Verified,Jun-18,car,157xx,PA,Individual
1820110,24000,60 months,Engineer,8,MORTGAGE,145000,Source Verified,Jun-18,other,210xx,MD,Individual
1820111,8000,36 months,Engineer,10,MORTGAGE,90000,Not Verified,Jun-18,debt_consolidation,850xx,AZ,Individual
1820112,4500,36 months,Engineer,6,MORTGAGE,78000,Source Verified,Jun-18,small_business,327xx,FL,Individual
1820113,10000,36 months,Sales Manager,9,RENT,70000,Not Verified,Jun-18,debt_consolidation,700xx,LA,Individual
1820114,3000,36 months,Carpenter,10,MORTGAGE,107938,Source Verified,Jun-18,home_improvement,320xx,FL,Individual
1820115,1500,36 months,Engineer,10,RENT,48000,Not Verified,Jun-18,other,104xx,NY,Individual
1820116,35000,36 months,Accountant,5,RENT,110000,Not Verified,Jun-18,credit_card,019xx,MA,Individual
1820117,12000,60 months,Engineer,10,RENT,50000,Not Verified,Jun-18,debt_consolidation,114xx,NY,Individual
1820118,8000,36 months,Engineer,3,MORTGAGE,36000,Not Verified,Jun-18,debt_consolidation,726xx,AR,Individual
1820119,30000,60 months,Nurse,10,MORTGAGE,64000,Verified,Jun-18,credit_card,766xx,TX,Individual
1820120,12000,60 months,Nurse,10,RENT,64000,Not Verified,Jun-18,home_improvement,785xx,TX,Individual
1820121,2000,36 months,IT Manager,5,MORTGAGE,54000,Source Verified,Jun-18,debt_consolidation,483xx,MI,Individual
1820122,7500,36 months,IT Manager,10,MORTGAGE,110000,Not Verified,Jun-18,other,982xx,WA,Individual
1820123,15000,36 months,Engineer,10,MORTGAGE,53000,Not Verified,Jun-18,debt_consolidation,214xx,MD,Individual
1820124,7000,36 months,Engineer,7,MORTGAGE,48000,Not Verified,Jun-18,debt_consolidation,125xx,NY,Individual
1820125,12000,60 months,Accountant,2,MORTGAGE,110000,Source Verified,Jun-18,debt_consolidation,465xx,IN,Individual
1820126,4000,36 months,Engineer,10,MORTGAGE,50000,Not Verified,Jun-18,credit_card,460xx,IN,Individual
1820127,30000,60 months,Engineer,10,RENT,74880,Not Verified,Jun-18,debt_consolidation,603xx,IL,Individual
1820128,17000,60 months,Engineer,10,MORTGAGE,75000,Source Verified,Jun-18,debt_consolidation,076xx,NJ,Individual
1820129,5000,36 months,Police officer,4,RENT,62365,Not Verified,Jun-18,debt_consolidation,390xx,MS,Individual
1820130,1000,36 months,Engineer,10,RENT,29000,Not Verified,Jun-18,vacation,071xx,NJ,Individual
1820131,2200,36 months,Chef,3,MORTGAGE,70000,Not Verified,Jun-18,credit_card,448xx,OH,Individual
1820132,8000,36 months,Police officer,4,MORTGAGE,55000,Not Verified,Jun-18,debt_consolidation,448xx,OH,Individual
1820133,40000,60 months,Engineer,5,OWN,70000,Source Verified,Jun-18,major_purchase,339xx,FL,Individual
1820134,15000,36 months,Chef,10,MORTGAGE,98000,Not Verified,Jun-18,credit_card,984xx,WA,Individual
1820135,22500,60 months,Security Officer,2,MORTGAGE,65444,Source Verified,Jun-18,debt_consolidation,770xx,TX,Individual
1820136,5000,36 months,Attorney,3,MORTGAGE,55000,Not Verified,Jun-18,debt_consolidation,070xx,NJ,Individual
1820137,10000,36 months,Engineer,10,MORTGAGE,100000,Not Verified,Jun-18,home_improvement,481xx,MI,Individual
1820138,6500,36 months,Engineer,10,RENT,47631,Not Verified,Jun-18,debt_consolidation,073xx,NJ,Individual
1820139,6550,36 months,Electrician,5,RENT,30000,Source Verified,Jun-18,debt_consolidation,282xx,NC,Individual
1820140,12000,36 months,Engineer,2,OWN,90000,Not Verified,Jun-18,debt_consolidation,950xx,CA,Individual
1820141,12000,36 months,Engineer,6,MORTGAGE,55000,Not Verified,Jun-18,credit_card,981xx,WA,Individual
1820142,24150,36 months,Office Manager,10,RENT,75000,Verified,Jun-18,credit_card,894xx,NV,Individual
1820143,20000,60 months,Engineer,10,RENT,69000,Source Verified,Jun-18,debt_consolidation,325xx,FL,Individual
1820144,30000,60 months,Police officer,4,OWN,267525,Source Verified,Jun-18,debt_consolidation,201xx,VA,Individual
1820145,16000,60 months,Engineer,4,RENT,48000,Not Verified,Jun-18,debt_consolidation,923xx,CA,Individual
1820146,16000,36 months,Supervisor,10,MORTGAGE,37000,Not Verified,Jun-18,debt_consolidation,238xx,VA,Individual
1820147,40000,60 months,Engineer,0,OWN,90000,Source Verified,Jun-18,small_business,541xx,WI,Individual
1820148,25000,36 months,Supervisor,10,MORTGAGE,63500,Not Verified,Jun-18,debt_consolidation,949xx,CA,Joint App
1820149,18000,60 months,Bartender,5,RENT,45000,Not Verified,Jun-18,credit_card,331xx,FL,Individual
1820150,10000,36 months,Engineer,3,RENT,104690,Not Verified,Jun-18,debt_consolidation,913xx,CA,Individual
1820151,10000,36 months,Engineer,10,RENT,58785,Not Verified,Jun-18,credit_card,073xx,NJ,Individual
1820152,6000,36 months,Engineer,10,MORTGAGE,77000,Source Verified,Jun-18,debt_consolidation,116xx,NY,Individual
1820153,32000,60 months,Engineer,0,MORTGAGE,135000,Verified,Jun-18,debt_consolidation,390xx,MS,Individual
1820154,24300,60 months,Security Officer,10,MORTGAGE,74450,Source Verified,Jun-18,debt_consolidation,546xx,WI,Individual
1820155,15000,36 months,Clerk,8,OWN,65000,Not Verified,Jun-18,debt_consolidation,021xx,MA,Individual
1820157,3000,36 months,Carpenter,0,RENT,75000,Source Verified,Jun-18,major_purchase,950xx,CA,Individual
1820158,22000,60 months,Sales Manager,6,RENT,35433.5,Source Verified,Jun-18,debt_consolidation,302xx,GA,Individual
1820159,6500,36 months,Accountant,3,MORTGAGE,31200,Verified,Jun-18,other,316xx,GA,Individual
1820160,5000,36 months,Carpenter,9,MORTGAGE,135000,Not Verified,Jun-18,home_improvement,773xx,TX,Individual
1820162,2000,36 months,Supervisor,2,MORTGAGE,55000,Verified,Jun-18,major_purchase,446xx,OH,Individual
1820163,9600,36 months,Accountant,10,MORTGAGE,30000,Verified,Jun-18,debt_consolidation,448xx,OH,Individual
1820164,1000,36 months,Police officer,10,MORTGAGE,45000,Source Verified,Jun-18,vacation,276xx,NC,Individual
